@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute features-1 numeric
@attribute features-2 numeric
@attribute features-3 numeric
@attribute features-4 numeric
@attribute features-5 numeric
@attribute features-6 numeric
@attribute features-7 numeric
@attribute state {0,1,2,3,4}
@attribute intensity numeric

@data
11000,'2026/07/05 20:27:52:221',94,0.563257,0.419074,0.014606,-0.000344,0.002471,1.233132,0.017538,2,0.5
11001,'2026/07/05 20:27:52:309',94,0.563257,0.423635,0.014606,-0.001971,0.002471,1.257053,0.017538,2,0.5
11002,'2026/07/05 20:27:52:416',94,0.550898,0.429201,0.014606,-0.004415,0.002471,1.321864,0.017538,2,0.5
11003,'2026/07/05 20:27:52:526',94,0.5354,0.433228,0.016332,-0.007641,0.000464,1.379766,0.022821,2,0.5
11004,'2026/07/05 20:27:52:631',94,0.521323,0.433228,0.013862,-0.007641,0.000464,1.445219,0.022821,2,0.5
11005,'2026/07/05 20:27:52:745',94,0.515316,0.433228,0.013862,-0.002916,0.000464,1.474318,0.017928,2,0.5
11006,'2026/07/05 20:27:52:861',94,0.510924,0.436299,0.013862,-0.000308,0.000464,1.44241,0.017928,2,0.5
11007,'2026/07/05 20:27:52:968',94,0.510924,0.436299,0.013862,0.001955,0.000464,1.393105,0.017928,2,0.5
11008,'2026/07/05 20:27:53:078',94,0.526258,0.436299,0.016286,0.005992,-0.00153,1.339351,0.021327,2,0.5
11009,'2026/07/05 20:27:53:187',94,0.539092,0.431491,0.014467,0.005992,-0.00153,1.291562,0.021327,2,0.5
11010,'2026/07/05 20:27:53:296',94,0.548566,0.431491,0.014467,0.004162,-0.00153,1.255625,0.017324,2,0.5
11011,'2026/07/05 20:27:53:410',94,0.551596,0.431491,0.012627,0.001795,0.000579,1.235345,0.017324,2,0.5
11012,'2026/07/05 20:27:53:523',94,0.551596,0.431491,0.015318,-0.003097,0.002684,1.265465,0.017324,2,0.5
11013,'2026/07/05 20:27:53:632',94,0.541264,0.436913,0.015318,-0.00462,0.002684,1.328932,0.021213,2,0.5
11014,'2026/07/05 20:27:53:740',94,0.528246,0.441963,0.015318,-0.007352,0.001087,1.387064,0.021213,2,0.5
11015,'2026/07/05 20:27:53:851',94,0.51522,0.441963,0.01308,-0.007352,0.001087,1.440035,0.021213,2,0.5
11016,'2026/07/05 20:27:53:962',94,0.50552,0.445074,0.01137,-0.005582,0.001087,1.469987,0.016899,2,0.5
11017,'2026/07/05 20:27:54:072',94,0.50552,0.448583,0.013714,0.001126,0.001087,1.433042,0.016899,2,0.5
11018,'2026/07/05 20:27:54:171',94,0.511699,0.448583,0.013714,0.003504,0.001087,1.385738,0.016899,2,0.5
11019,'2026/07/05 20:27:54:278',94,0.524175,0.448583,0.016625,0.007883,-0.001181,1.338349,0.021268,2,0.5
11020,'2026/07/05 20:27:54:384',94,0.539872,0.44454,0.016625,0.007883,-0.001181,1.292451,0.021268,2,0.5
11021,'2026/07/05 20:27:54:500',94,0.553496,0.440195,0.014161,0.007883,-0.001181,1.272351,0.017749,2,0.5
11022,'2026/07/05 20:27:54:613',94,0.56126,0.440195,0.014161,0.004575,-0.001181,1.239864,0.017749,2,0.5
11023,'2026/07/05 20:27:54:721',94,0.56126,0.440195,0.014161,0.001734,0.00103,1.239864,0.017749,2,0.5
11024,'2026/07/05 20:27:54:925',94,0.555255,0.444618,0.015663,-0.005003,0.00103,1.290979,0.021499,2,0.5
11025,'2026/07/05 20:27:54:960',94,0.543777,0.44825,0.015663,-0.005003,0.00103,1.341027,0.021499,2,0.5
11026,'2026/07/05 20:27:55:050',94,0.531399,0.44825,0.014089,-0.005003,0.00103,1.382918,0.021499,2,0.5
11027,'2026/07/05 20:27:55:166',94,0.521355,0.44825,0.012007,-0.005003,-0.000539,1.415152,0.017623,2,0.5
11028,'2026/07/05 20:27:55:280',94,0.517962,0.44825,0.01442,0.000892,-0.000539,1.415152,0.017623,2,0.5
11029,'2026/07/05 20:27:55:388',94,0.524568,0.44825,0.01442,0.002518,-0.000539,1.38335,0.017623,2,0.5
11030,'2026/07/05 20:27:55:498',94,0.533095,0.443776,0.01442,0.004573,-0.000539,1.342775,0.017623,2,0.5
11031,'2026/07/05 20:27:55:606',94,0.545739,0.437556,0.01442,0.006525,-0.002924,1.27778,0.017623,2,0.5
11032,'2026/07/05 20:27:55:717',94,0.556272,0.434507,0.011783,0.004982,-0.002924,1.242619,0.017623,2,0.5
11033,'2026/07/05 20:27:55:839',94,0.560393,0.429883,0.011783,0.00126,0.000188,1.242619,0.013794,2,0.5
11034,'2026/07/05 20:27:56:045',94,0.560393,0.432939,0.013598,-0.000337,0.001787,1.242619,0.016856,2,0.5
11035,'2026/07/05 20:27:56:048',94,0.549798,0.436993,0.016781,-0.006877,0.001787,1.281394,0.022255,2,0.5
11036,'2026/07/05 20:27:56:157',94,0.534451,0.436993,0.016781,-0.006877,0.000269,1.342631,0.022255,2,0.5
11037,'2026/07/05 20:27:56:266',94,0.520065,0.436993,0.015208,-0.006877,0.000269,1.393789,0.022255,2,0.5
11038,'2026/07/05 20:27:56:378',94,0.508847,0.436993,0.012769,-0.005056,0.000269,1.413842,0.017721,2,0.5
11039,'2026/07/05 20:27:56:490',94,0.504843,0.436993,0.012769,-0.002799,0.000269,1.413842,0.017721,2,0.5
11040,'2026/07/05 20:27:56:605',94,0.505274,0.440467,0.016133,0.004373,0.000269,1.388509,0.021141,2,0.5
11041,'2026/07/05 20:27:56:704',94,0.517602,0.440467,0.016133,0.005884,0.000269,1.344568,0.021141,2,0.5
11042,'2026/07/05 20:27:56:813',94,0.531117,0.43543,0.016133,0.005884,-0.001401,1.299777,0.021141,2,0.5
11043,'2026/07/05 20:27:56:931',94,0.54236,0.431016,0.014289,0.005884,-0.001401,1.278692,0.017877,2,0.5
11044,'2026/07/05 20:27:57:039',94,0.546322,0.431016,0.012587,0.003949,-0.001401,1.24699,0.017877,2,0.5
11045,'2026/07/05 20:27:57:136',94,0.550517,0.431016,0.015989,-0.002786,0.00222,1.24699,0.017877,2,0.5
11046,'2026/07/05 20:27:57:275',94,0.537295,0.434293,0.015989,-0.00474,0.00222,1.307385,0.022046,2,0.5
11047,'2026/07/05 20:27:57:351',94,0.524404,0.439261,0.015989,-0.006265,0.00222,1.364488,0.022046,2,0.5
11048,'2026/07/05 20:27:57:462',94,0.508634,0.439261,0.015989,-0.00829,0.000183,1.415728,0.022046,2,0.5
11049,'2026/07/05 20:27:57:580',94,0.496563,0.439261,0.014176,-0.006742,0.000183,1.437256,0.022046,2,0.5
11050,'2026/07/05 20:27:57:775',94,0.493489,0.439261,0.014176,-0.002114,0.000183,1.437256,0.022046,2,0.5
11051,'2026/07/05 20:27:57:804',94,0.493489,0.439261,0.014176,0.000532,0.000183,1.396614,0.022046,2,0.5
11052,'2026/07/05 20:27:57:911',94,0.509006,0.439261,0.017603,0.005993,-0.001929,1.345147,0.022046,2,0.5
11053,'2026/07/05 20:27:58:006',94,0.522879,0.434262,0.017603,0.005993,-0.001929,1.296685,0.022046,2,0.5
11054,'2026/07/05 20:27:58:117',94,0.53587,0.428752,0.013676,0.005993,-0.001929,1.254483,0.017342,2,0.5
11055,'2026/07/05 20:27:58:211',94,0.540399,0.428752,0.013676,0.002726,0.000143,1.228816,0.017342,2,0.5
11056,'2026/07/05 20:27:58:329',94,0.54437,0.428752,0.013676,0.000042,0.001665,1.228816,0.017342,2,0.5
11057,'2026/07/05 20:27:58:441',94,0.535608,0.437157,0.017068,-0.003751,0.003487,1.302187,0.022574,2,0.5
11058,'2026/07/05 20:27:58:548',94,0.52399,0.440999,0.017068,-0.005751,0.00152,1.353091,0.022574,2,0.5
11059,'2026/07/05 20:27:58:659',94,0.512718,0.440999,0.015137,-0.005751,-0.000625,1.374892,0.022574,2,0.5
11060,'2026/07/05 20:27:58:770',94,0.504179,0.440999,0.013384,-0.003813,-0.000625,1.40766,0.018743,2,0.5
11061,'2026/07/05 20:27:58:868',94,0.499295,0.440999,0.013384,-0.00191,0.001443,1.429702,0.018743,2,0.5
11062,'2026/07/05 20:27:59:008',94,0.505431,0.445814,0.015362,0.002402,0.001443,1.388657,0.018743,2,0.5
11063,'2026/07/05 20:27:59:097',94,0.515107,0.445814,0.015362,0.004409,0.001443,1.34538,0.018743,2,0.5
11064,'2026/07/05 20:27:59:196',94,0.528326,0.445814,0.015362,0.007464,-0.000532,1.30214,0.018743,2,0.5
11065,'2026/07/05 20:27:59:297',94,0.541991,0.441825,0.013758,0.007464,-0.002412,1.264188,0.018743,2,0.5
11066,'2026/07/05 20:27:59:455',94,0.551862,0.441825,0.013758,0.005564,-0.000763,1.231127,0.015504,2,0.5
11067,'2026/07/05 20:27:59:524',94,0.551862,0.441825,0.013758,-0.000145,0.00193,1.231127,0.018677,2,0.5
11068,'2026/07/05 20:27:59:621',94,0.548599,0.446568,0.013758,-0.002873,0.00193,1.265974,0.018677,2,0.5
11069,'2026/07/05 20:27:59:732',94,0.534822,0.45171,0.017613,-0.006709,0.00193,1.312539,0.023306,2,0.5
11070,'2026/07/05 20:27:59:843',94,0.521314,0.45171,0.015092,-0.006709,0.00193,1.356877,0.023306,2,0.5
11071,'2026/07/05 20:27:59:948',94,0.5102,0.45171,0.013299,-0.004894,0.000047,1.39169,0.019051,2,0.5
11072,'2026/07/05 20:28:00:037',94,0.506356,0.45565,0.013299,-0.00278,0.000047,1.39169,0.019051,2,0.5
11073,'2026/07/05 20:28:00:147',94,0.501918,0.45565,0.013299,-0.000482,0.001664,1.39169,0.019051,2,0.5
11074,'2026/07/05 20:28:00:266',94,0.507731,0.460245,0.015512,0.005413,0.001664,1.351915,0.019051,2,0.5
11075,'2026/07/05 20:28:00:374',94,0.520798,0.460245,0.015512,0.005413,-0.000029,1.312021,0.019051,2,0.5
11076,'2026/07/05 20:28:00:482',94,0.535064,0.460245,0.015512,0.007503,-0.001748,1.274517,0.019051,2,0.5
11077,'2026/07/05 20:28:00:583',94,0.547462,0.460245,0.013634,0.005715,-0.001748,1.240079,0.015719,2,0.5
11078,'2026/07/05 20:28:00:698',94,0.556235,0.457205,0.012099,0.003984,0.000008,1.215013,0.015719,2,0.5
11079,'2026/07/05 20:28:00:807',94,0.556235,0.463216,0.014223,-0.001178,0.002647,1.249868,0.019028,2,0.5
11080,'2026/07/05 20:28:00:919',94,0.549357,0.466668,0.014223,-0.003805,0.002647,1.297541,0.019028,2,0.5
11081,'2026/07/05 20:28:01:016',94,0.539516,0.472076,0.014223,-0.003805,0.002647,1.340618,0.019028,2,0.5
11082,'2026/07/05 20:28:01:124',94,0.524908,0.472076,0.01609,-0.007361,-0.000111,1.376579,0.02234,2,0.5
11083,'2026/07/05 20:28:01:222',94,0.512393,0.472076,0.013906,-0.005858,-0.000111,1.407504,0.01824,2,0.5
11084,'2026/07/05 20:28:01:340',94,0.507744,0.472076,0.013906,-0.00289,-0.000111,1.407504,0.01824,2,0.5
11085,'2026/07/05 20:28:01:453',94,0.507744,0.472076,0.013906,-0.000291,-0.000111,1.386765,0.01824,2,0.5
11086,'2026/07/05 20:28:01:556',94,0.517776,0.475284,0.017299,0.006629,-0.000111,1.347658,0.022674,2,0.5
11087,'2026/07/05 20:28:01:664',94,0.532678,0.471196,0.017299,0.006629,-0.002092,1.305276,0.022674,2,0.5
11088,'2026/07/05 20:28:01:775',94,0.545957,0.466584,0.01542,0.006629,-0.002092,1.284978,0.018177,2,0.5
11089,'2026/07/05 20:28:01:984',94,0.554542,0.466584,0.013518,0.004921,-0.002092,1.250203,0.018177,2,0.5
11090,'2026/07/05 20:28:01:999',94,0.558755,0.466584,0.013518,0.0026,-0.000155,1.250203,0.018177,2,0.5
11091,'2026/07/05 20:28:02:114',94,0.551558,0.470665,0.016049,-0.004562,0.002596,1.300491,0.021337,2,0.5
11092,'2026/07/05 20:28:02:223',94,0.540053,0.475966,0.016049,-0.004562,0.002596,1.351655,0.021337,2,0.5
11093,'2026/07/05 20:28:02:319',94,0.527456,0.475966,0.016049,-0.006211,0.000844,1.398297,0.021337,2,0.5
11094,'2026/07/05 20:28:02:422',94,0.515029,0.475966,0.013238,-0.006211,0.000844,1.434609,0.021337,2,0.5
11095,'2026/07/05 20:28:02:526',94,0.506272,0.475966,0.013238,-0.00388,0.000844,1.454762,0.018015,2,0.5
11096,'2026/07/05 20:28:02:637',94,0.506272,0.479405,0.015141,0.002196,0.000844,1.425103,0.018015,2,0.5
11097,'2026/07/05 20:28:02:746',94,0.513487,0.479405,0.015141,0.004408,0.000844,1.377499,0.018015,2,0.5
11098,'2026/07/05 20:28:02:853',94,0.52617,0.479405,0.017191,0.007579,-0.003012,1.326547,0.021703,2,0.5
11099,'2026/07/05 20:28:02:965',94,0.540841,0.469381,0.015537,0.007579,-0.003012,1.282333,0.021703,2,0.5
11100,'2026/07/05 20:28:03:074',94,0.553392,0.466103,0.013984,0.005817,-0.003012,1.244789,0.017409,2,0.5
11101,'2026/07/05 20:28:03:312',94,0.557375,0.466103,0.015678,0.001124,0.000408,1.244789,0.017409,2,0.5
11102,'2026/07/05 20:28:03:312',94,0.557375,0.470704,0.015678,-0.000401,0.002529,1.270489,0.017409,2,0.5
11103,'2026/07/05 20:28:03:416',94,0.542363,0.475506,0.018591,-0.00598,0.002529,1.330375,0.024881,2,0.5
11104,'2026/07/05 20:28:03:519',94,0.528361,0.475506,0.016609,-0.00598,0.000841,1.384316,0.024881,2,0.5
11105,'2026/07/05 20:28:03:634',94,0.515039,0.475506,0.016609,-0.00598,-0.000685,1.429519,0.021719,2,0.5
11106,'2026/07/05 20:28:03:747',94,0.506481,0.475506,0.014478,-0.003725,-0.000685,1.450192,0.021719,2,0.5
11107,'2026/07/05 20:28:03:848',94,0.506481,0.47879,0.017165,0.002575,0.000871,1.416941,0.021719,2,0.5
11108,'2026/07/05 20:28:03:965',94,0.517498,0.47879,0.017165,0.00486,0.000871,1.36912,0.021719,2,0.5
11109,'2026/07/05 20:28:04:073',94,0.534735,0.47879,0.020252,0.009943,-0.002064,1.318511,0.025209,2,0.5
11110,'2026/07/05 20:28:04:185',94,0.553445,0.472261,0.017672,0.009943,-0.002064,1.270493,0.021771,2,0.5
11111,'2026/07/05 20:28:04:280',94,0.567852,0.467033,0.015287,0.007836,-0.002064,1.250388,0.018685,2,0.5
11112,'2026/07/05 20:28:04:377',94,0.573418,0.467033,0.017015,0.002165,0.001444,1.227911,0.018685,2,0.5
11113,'2026/07/05 20:28:04:489',94,0.573418,0.473633,0.017015,-0.002227,0.003185,1.296275,0.023779,2,0.5
11114,'2026/07/05 20:28:09:824',95,0.835113,0.698677,0.023274,0.003371,0.002953,1.476732,0.034341,2,0.5
11115,'2026/07/05 20:28:09:967',95,0.849284,0.704042,0.023274,0.005333,0.001373,1.430889,0.034341,2,0.5
11116,'2026/07/05 20:28:10:045',95,0.869012,0.700396,0.025388,0.010075,-0.003401,1.365028,0.034341,2,0.5
11117,'2026/07/05 20:28:10:158',95,0.886558,0.692476,0.0212,0.008363,-0.003401,1.31242,0.028042,2,0.5
11118,'2026/07/05 20:28:10:277',95,0.897818,0.688917,0.021382,0.003731,-0.000063,1.290145,0.028042,2,0.5
11119,'2026/07/05 20:28:10:482',95,0.897818,0.692431,0.021382,0.000723,0.002285,1.290145,0.028042,2,0.5
11120,'2026/07/05 20:28:10:482',95,0.897818,0.698913,0.021382,-0.00307,0.002285,1.324264,0.028042,2,0.5
11121,'2026/07/05 20:28:10:595',95,0.881723,0.702194,0.021382,-0.006949,0.002285,1.396722,0.031911,2,0.5
11122,'2026/07/05 20:28:10:710',95,0.863731,0.702194,0.022902,-0.009331,0.000292,1.46082,0.031911,2,0.5
11123,'2026/07/05 20:28:10:819',95,0.851532,0.702194,0.020335,-0.005309,0.000292,1.505717,0.031911,2,0.5
11124,'2026/07/05 20:28:10:931',95,0.847667,0.705274,0.01853,-0.002041,0.000292,1.505717,0.027892,2,0.5
11125,'2026/07/05 20:28:11:042',95,0.851761,0.70882,0.022621,0.006009,0.001816,1.468115,0.031696,2,0.5
11126,'2026/07/05 20:28:11:152',95,0.863926,0.70882,0.020965,0.006009,-0.001365,1.404054,0.031696,2,0.5
11127,'2026/07/05 20:28:11:277',95,0.874839,0.697382,0.020965,0.006009,-0.004675,1.34578,0.02697,2,0.5
11128,'2026/07/05 20:28:11:372',95,0.882255,0.690613,0.017008,0.003949,-0.004675,1.298387,0.0224,2,0.5
11129,'2026/07/05 20:28:11:471',95,0.885768,0.690613,0.017008,0.002314,-0.000249,1.276456,0.0224,2,0.5
11130,'2026/07/05 20:28:11:568',95,0.876417,0.694561,0.021909,-0.006289,0.002699,1.311109,0.030042,2,0.5
11131,'2026/07/05 20:28:11:683',95,0.85974,0.701169,0.021909,-0.009005,0.002699,1.383149,0.030042,2,0.5
11132,'2026/07/05 20:28:11:784',95,0.837252,0.701169,0.021909,-0.011093,-0.00017,1.443538,0.033356,2,0.5
11133,'2026/07/05 20:28:11:913',95,0.818081,0.701169,0.019279,-0.008887,-0.00017,1.496798,0.028927,2,0.5
11134,'2026/07/05 20:28:12:018',95,0.810655,0.701169,0.021564,-0.00177,0.002249,1.496798,0.028927,2,0.5
11135,'2026/07/05 20:28:12:119',95,0.810655,0.706015,0.021564,0.002613,0.002249,1.427773,0.028927,2,0.5
11136,'2026/07/05 20:28:12:228',95,0.818469,0.706015,0.01943,0.002613,0.000223,1.383909,0.028927,2,0.5
11137,'2026/07/05 20:28:12:341',95,0.835615,0.702106,0.023367,0.008606,-0.002665,1.329491,0.028927,2,0.5
11138,'2026/07/05 20:28:12:431',95,0.849121,0.694024,0.019189,0.006467,-0.004237,1.306475,0.024582,2,0.5
11139,'2026/07/05 20:28:12:543',95,0.853771,0.690679,0.020736,0.001018,-0.000362,1.269609,0.024582,2,0.5
11140,'2026/07/05 20:28:12:643',95,0.846254,0.698149,0.024286,-0.005252,0.003344,1.269609,0.030835,2,0.5
11141,'2026/07/05 20:28:12:749',95,0.831633,0.708013,0.024286,-0.008057,0.004925,1.296653,0.030835,2,0.5
11142,'2026/07/05 20:28:12:863',95,0.811648,0.712783,0.024286,-0.011401,0.001934,1.358617,0.034143,2,0.5
11143,'2026/07/05 20:28:12:964',95,0.791823,0.71664,0.0209,-0.009394,0.001934,1.383978,0.028733,2,0.5
11144,'2026/07/05 20:28:13:071',95,0.776893,0.71664,0.019265,-0.006589,0.000381,1.4183,0.025355,2,0.5
11145,'2026/07/05 20:28:13:181',95,0.776893,0.721499,0.022269,0.002203,0.00248,1.4183,0.031146,2,0.5
11146,'2026/07/05 20:28:13:285',95,0.791934,0.721499,0.02649,0.009331,-0.00056,1.391374,0.035666,2,0.5
11147,'2026/07/05 20:28:13:382',95,0.810482,0.718297,0.02447,0.009331,-0.003033,1.354831,0.032515,2,0.5
11148,'2026/07/05 20:28:13:481',95,0.826915,0.711184,0.020712,0.00762,-0.003033,1.311761,0.027345,2,0.5
11149,'2026/07/05 20:28:13:594',95,0.839294,0.706369,0.018641,0.005662,-0.003033,1.278233,0.023215,2,0.5
11150,'2026/07/05 20:28:13:702',95,0.839294,0.711643,0.021559,-0.000288,0.003688,1.299053,0.026321,2,0.5
11151,'2026/07/05 20:28:13:816',95,0.839294,0.718971,0.019403,-0.002161,0.003688,1.327995,0.026321,2,0.5
11152,'2026/07/05 20:28:13:964',95,0.824523,0.722792,0.023833,-0.009216,0.001343,1.385423,0.034501,2,0.5
11153,'2026/07/05 20:28:14:034',95,0.806614,0.722792,0.021082,-0.009216,0.001343,1.437053,0.030891,2,0.5
11154,'2026/07/05 20:28:14:141',95,0.793434,0.722792,0.021082,-0.005239,-0.000781,1.459226,0.030891,2,0.5
11155,'2026/07/05 20:28:14:254',95,0.789531,0.722792,0.019414,-0.002658,0.000819,1.459226,0.030891,2,0.5
11156,'2026/07/05 20:28:14:477',95,0.789531,0.727298,0.019414,0.001462,0.000819,1.430401,0.026728,2,0.5
11157,'2026/07/05 20:28:14:477',95,0.806328,0.723786,0.023293,0.007548,-0.003333,1.364118,0.031449,2,0.5
11158,'2026/07/05 20:28:14:570',95,0.820795,0.715244,0.020148,0.007548,-0.003333,1.320741,0.026575,2,0.5
11159,'2026/07/05 20:28:14:683',95,0.832013,0.707222,0.01839,0.004896,-0.003333,1.283731,0.026575,2,0.5
11160,'2026/07/05 20:28:14:793',95,0.835705,0.703994,0.01839,0.001442,-0.000831,1.283731,0.022585,2,0.5
11161,'2026/07/05 20:28:14:893',95,0.831564,0.707077,0.021791,-0.005156,0.002626,1.283731,0.02934,2,0.5
11162,'2026/07/05 20:28:15:000',95,0.815017,0.710401,0.023325,-0.009668,0.002626,1.359074,0.033053,2,0.5
11163,'2026/07/05 20:28:15:113',95,0.794794,0.715148,0.021553,-0.009668,0.001103,1.412429,0.033053,2,0.5
11164,'2026/07/05 20:28:15:206',95,0.775073,0.715148,0.01944,-0.009668,-0.000468,1.450273,0.029769,2,0.5
11165,'2026/07/05 20:28:15:315',95,0.760168,0.715148,0.017529,-0.006511,-0.000468,1.47097,0.02579,2,0.5
11166,'2026/07/05 20:28:15:428',95,0.749595,0.715148,0.015776,-0.00446,-0.000468,1.47097,0.022555,2,0.5
11167,'2026/07/05 20:28:15:539',95,0.761012,0.715148,0.02197,0.007254,-0.000468,1.426845,0.030465,2,0.5
11168,'2026/07/05 20:28:15:650',95,0.779491,0.715148,0.023527,0.008933,-0.000468,1.384809,0.030465,2,0.5
11169,'2026/07/05 20:28:15:748',95,0.798903,0.709704,0.021205,0.008933,-0.002215,1.343375,0.030465,2,0.5
11170,'2026/07/05 20:28:15:849',95,0.812554,0.706294,0.018634,0.007384,-0.002215,1.309216,0.025966,2,0.5
11171,'2026/07/05 20:28:15:973',95,0.821029,0.706294,0.018634,0.003443,-0.000453,1.309216,0.025966,2,0.5
11172,'2026/07/05 20:28:16:086',95,0.814611,0.715354,0.022207,-0.004138,0.004129,1.382425,0.031253,2,0.5
11173,'2026/07/05 20:28:16:190',95,0.805229,0.722262,0.019042,-0.004138,0.004129,1.440675,0.027626,2,0.5
11174,'2026/07/05 20:28:16:300',95,0.794527,0.722262,0.019042,-0.005804,-0.001178,1.461332,0.027626,2,0.5
11175,'2026/07/05 20:28:16:401',95,0.786482,0.722262,0.019042,-0.003443,-0.001178,1.485523,0.027626,2,0.5
11176,'2026/07/05 20:28:16:524',95,0.786482,0.722262,0.019618,0.002199,0.001426,1.452544,0.027626,2,0.5
11177,'2026/07/05 20:28:16:626',95,0.794744,0.722262,0.019618,0.005237,0.001426,1.400885,0.027626,2,0.5
11178,'2026/07/05 20:28:16:729',95,0.806235,0.722262,0.017941,0.005237,-0.00054,1.354702,0.024294,2,0.5
11179,'2026/07/05 20:28:16:816',95,0.817163,0.716494,0.017941,0.005237,-0.003821,1.321525,0.024294,2,0.5
11180,'2026/07/05 20:28:16:938',95,0.826171,0.71311,0.015706,0.005237,-0.003821,1.296104,0.020822,2,0.5
11181,'2026/07/05 20:28:17:047',95,0.829591,0.707951,0.013365,0.003563,-0.000983,1.274528,0.017625,2,0.5
11182,'2026/07/05 20:28:17:164',95,0.823778,0.711747,0.017834,-0.00517,0.001994,1.317039,0.024041,2,0.5
11183,'2026/07/05 20:28:17:268',95,0.809035,0.71547,0.019841,-0.008581,0.001994,1.37246,0.028413,2,0.5
11184,'2026/07/05 20:28:17:379',95,0.793276,0.71547,0.017451,-0.008581,0.000266,1.429923,0.025323,2,0.5
11185,'2026/07/05 20:28:17:489',95,0.780135,0.71547,0.0149,-0.007076,0.000266,1.481574,0.021818,2,0.5
11186,'2026/07/05 20:28:17:604',95,0.775076,0.71547,0.0149,-0.001321,0.000266,1.481574,0.021818,2,0.5
11187,'2026/07/05 20:28:17:709',95,0.775076,0.71547,0.0149,0.001435,0.000266,1.442831,0.021818,2,0.5
11188,'2026/07/05 20:28:17:824',95,0.779397,0.718611,0.0149,0.003141,0.001788,1.406596,0.021818,2,0.5
11189,'2026/07/05 20:28:17:937',95,0.797602,0.721873,0.019264,0.008726,-0.00004,1.386054,0.025709,2,0.5
11190,'2026/07/05 20:28:18:046',95,0.813006,0.721873,0.017647,0.00711,-0.001844,1.348896,0.025709,2,0.5
11191,'2026/07/05 20:28:18:146',95,0.822408,0.716416,0.017647,0.00516,-0.001844,1.311996,0.022512,2,0.5
11192,'2026/07/05 20:28:18:265',95,0.825562,0.716416,0.017647,0.000307,0.00168,1.311996,0.022512,2,0.5
11193,'2026/07/05 20:28:18:346',95,0.822304,0.723366,0.017647,-0.002636,0.00381,1.311996,0.022512,2,0.5
11194,'2026/07/05 20:28:18:456',95,0.805433,0.733393,0.02194,-0.009328,0.00381,1.374343,0.030282,2,0.5
11195,'2026/07/05 20:28:18:572',95,0.78812,0.740836,0.018852,-0.009328,0.00381,1.424663,0.026784,2,0.5
11196,'2026/07/05 20:28:18:674',95,0.772785,0.740836,0.018852,-0.006857,0.001264,1.444776,0.026784,2,0.5
11197,'2026/07/05 20:28:18:778',95,0.76478,0.744453,0.017315,-0.003081,0.001264,1.444776,0.026784,2,0.5
11198,'2026/07/05 20:28:18:865',95,0.76478,0.748208,0.019732,0.003171,0.001264,1.412496,0.026784,2,0.5
11199,'2026/07/05 20:28:18:976',95,0.776745,0.748208,0.019732,0.004739,0.001264,1.36717,0.026784,2,0.5
11200,'2026/07/05 20:28:19:096',95,0.791081,0.748208,0.019732,0.006926,-0.00109,1.321043,0.026784,2,0.5
11201,'2026/07/05 20:28:19:191',95,0.802752,0.745201,0.017764,0.00503,-0.00109,1.300877,0.023032,2,0.5
11202,'2026/07/05 20:28:19:315',95,0.806252,0.745201,0.017764,0.00197,0.001113,1.267908,0.023032,2,0.5
11203,'2026/07/05 20:28:19:421',95,0.804714,0.749956,0.020707,-0.005175,0.002885,1.243147,0.027164,2,0.5
11204,'2026/07/05 20:28:19:528',95,0.788219,0.753284,0.020707,-0.00809,0.002885,1.312619,0.027164,2,0.5
11205,'2026/07/05 20:28:19:630',95,0.770733,0.757937,0.020707,-0.00809,0.000925,1.364575,0.027164,2,0.5
11206,'2026/07/05 20:28:19:738',95,0.753931,0.757937,0.018316,-0.00809,-0.001822,1.41253,0.027164,2,0.5
11207,'2026/07/05 20:28:19:845',95,0.743043,0.753936,0.018316,-0.004129,0.000283,1.446297,0.027164,2,0.5
11208,'2026/07/05 20:28:19:959',95,0.743043,0.753936,0.021816,0.003918,0.001812,1.446297,0.03119,2,0.5
11209,'2026/07/05 20:28:20:052',95,0.757297,0.758606,0.021816,0.005987,0.001812,1.4137,0.03119,2,0.5
11210,'2026/07/05 20:28:20:165',95,0.771435,0.758606,0.019219,0.005987,-0.000723,1.393266,0.026584,2,0.5
11211,'2026/07/05 20:28:20:276',95,0.788033,0.750784,0.020014,0.008993,-0.003847,1.357235,0.026584,2,0.5
11212,'2026/07/05 20:28:20:394',95,0.800162,0.747642,0.018134,0.006699,-0.002028,1.32451,0.026584,2,0.5
